Budget,Certificate,Gross,Keywords,Original_Language,Popularity,Production_Companies,Production_Countries,Released_Year,Revenue,Series_Title,date_details
6200000,PG-13,23712097.0,"['escape', 'runaway', 'wrestling', 'down syndrome', 'on the run', 'wrestling coach', 'raft', 'nursing home', 'disability', 'dream come true', 'escape plan', 'southern gothic']",en,3.9786,"['Armory Films', 'Endeavor Content', 'Bona Fide Productions', 'Lucky Treehouse']",['United States of America'],2019,23712097,The Peanut Butter Falcon,2019-03-09
0,NR,3191971.0,"['berlin, germany', 'love at first sight', 'bullet wound', 'bank robbery', 'playing piano', 'real time', 'genre bending', 'concert pianist', 'single take', 'zealous', 'one take', 'techno music', 'running from police', 'audacious', 'awestruck', 'exhilarated']",de,1.8776,"['MonkeyBoy', 'RadicalMedia', 'Deutschfilm', 'WDR/Arte']","['Germany', 'United States of America']",2015,3191971,Victoria,2015-02-07
1300000,PG-13,5300000.0,"['sibling relationship', 'arranged marriage', 'sexism', 'turkey', 'run away', 'sexual violence', 'teenage girl', 'gang', 'female protagonist', 'teenage sexuality', 'teen suicide', 'woman director', 'abusive family', 'sisters', 'bitter', 'conservative values']",tr,1.7585,"['CG Cinéma', 'Vistamar Filmproduktion', 'Uhlandfilm', 'Bam Film', 'Kinology']","['Turkey', 'France', 'Germany']",2015,5300000,Mustang,2015-05-19
200000000,PG-13,863756051.0,"['superhero', 'based on comic', 'sequel', 'misfit', 'space', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'egotistical']",en,16.0696,['Marvel Studios'],['United States of America'],2017,863756051,Guardians of the Galaxy Vol. 2,2017-04-19
34000000,R,226945087.0,"['robbery', 'waitress', 'atlanta', 'crime boss', 'romance', 'heist', 'getaway car', 'on the run', 'shootout', 'bank robbery', 'getaway driver', 'sign languages', 'armed robbery', 'aggressive', 'hearing impaired', 'joyful', 'urgent']",en,12.4764,"['Big Talk Studios', 'Working Title Films', 'MRC']","['United Kingdom', 'United States of America']",2017,226945087,Baby Driver,2017-03-11
38000000,PG-13,25754775.0,"['fire', 'bravery', 'arizona', 'natural disaster', 'heroism', 'addiction', 'based on true story', 'tragedy', 'firefighting', 'test by fire', 'forest fire', 'firefighter', 'based on magazine, newspaper or article', 'wildfire', 'proving oneself']",en,14.8733,"['di Bonaventura Pictures', 'Black Label Media', 'Condé Nast Entertainment']",['United States of America'],2017,25754775,Only the Brave,2017-09-22
40000000,PG-13,165478348.0,"['central intelligence agency (cia)', 'spy', 'cold war', 'soviet union', 'pilot', 'lawyer', 'american', 'courtroom', 'russian spy', 'legal drama']",en,5.9884,"['TSG Entertainment', 'Amblin Entertainment', 'Studio Babelsberg', 'Fox 2000 Pictures', 'Marc Platt Productions', 'Participant', 'Reliance Entertainment', 'DreamWorks Pictures']","['India', 'United States of America', 'Germany']",2015,165478348,Bridge of Spies,2015-10-04
200000000,PG,1243225667.0,"['married couple', 'superhero', 'cartoon', 'villain', 'sequel', 'parenting', 'family', 'super power', 'female villain', 'supervillain', 'colorful']",en,18.1689,"['Walt Disney Pictures', 'Pixar']",['United States of America'],2018,1243225667,Incredibles 2,2018-06-05
150000000,PG,690860472.0,"['sailboat', 'sea', 'island', 'saving the world', 'ocean', 'cartoon', 'mythology', 'villain', 'musical', 'coming of age', 'curse', 'sailor', 'aftercreditsstinger', 'demigod', 'polynesia', 'voyage', 'pacific  ocean', 'quest', 'island life', 'animal sidekick']",en,3.5367,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",['United States of America'],2016,690860472,Moana,2016-10-13
30000000,R,84997446.0,"['mission', 'assassin', 'central intelligence agency (cia)', 'mexico', 'corruption', 'bomb', 'fbi', 'smoking', 'texas', 'border', 'manipulation', 'cynicism', 'revenge', 'murder', 'dirty cop', 'football (soccer)', 'brutality', 'drugs', 'special forces', 'interrogation', 'desert', 'surveillance', 'night vision', 'death of daughter', 'moral dilemma', 'neo-noir', 'death of wife', 'mexican cartel', 'secret tunnel', 'violence', 'audacious', 'juárez, mexico']",en,14.5051,"['Lionsgate', 'Black Label Media', 'Thunder Road']",['United States of America'],2015,84997446,Sicario,2015-05-19
37000000,PG-13,173600000.0,"['underdog', 'mexico', 'philadelphia, pennsylvania', 'sports', 'mentor', 'trainer', 'cancer', 'spin off', 'underground fighting', 'boxing trainer', 'motivational speaker', 'boxing', 'legacy', 'boxing manager', 'boxing champion']",en,9.2175,"['Metro-Goldwyn-Mayer', 'New Line Cinema', 'Chartoff-Winkler Productions']",['United States of America'],2015,173600000,Creed,2015-11-19
4000000,R,4396821.0,"['small town', 'mayor', 'car mechanic', 'political corruption', 'coastal town', 'russian']",ru,2.0041,"['Non-Stop Productions', 'Cinema Foundation of Russia', 'Ministry of Culture of the Russian Federation', 'RuArts', 'Eurimages']",['Russia'],2014,4396821,Leviafan,2014-05-23
12000000,R,37600000.0,"['brother', 'texas', 'bank robber', 'road trip', 'gun battle', 'police officer killed', 'criminal', 'held at gunpoint', 'car fire', 'cowboy', 'small western town', 'neo-western', 'divorced father', 'bullet hole', 'audacious']",en,3.0773,"['Sidney Kimmel Entertainment', 'Film 44', 'OddLot Entertainment', 'Estrella Media', 'Lionsgate', 'CBS Films', 'Sierra/Affinity']",['United States of America'],2016,37600000,Hell or High Water,2016-05-16
12000000,PG-13,100100000.0,"['journalist', 'london, england', 'washington dc, usa', 'based on novel or book', 'nurse', 'faith', 'forgiveness', 'orphanage', 'adoption', 'based on true story', 'scandal', 'ireland', 'teenage pregnancy', 'chance meeting', 'human interest', 'unwed mother', 'international adoption', 'search for child', 'mother son relationship', 'abbey', 'convent', 'deep sadness', 'irish', 'secrets']",en,1.7718,"['Baby Cow Productions', 'BBC Film', 'Magnolia Mae Films', 'BFI', 'Pathé']","['France', 'United Kingdom']",2013,100100000,Philomena,2013-08-31
170000000,PG-13,710644566.0,"['san francisco, california', 'peace', 'solidarity', 'gorilla', 'intelligence', 'dystopia', 'horse', 'post-apocalyptic future', 'pacifism', 'animal attack', 'colony', 'tank', 'forest', 'sequel', 'woods', 'anthropomorphism', 'dam', 'revenge', 'betrayal', 'golden gate bridge', 'explosion', 'ape', 'scientist', 'orangutan', 'death', 'chimpanzee', 'medical research', 'primate', 'dead horse', 'allegorical', 'sign languages', 'virus', 'plague', 'assassination attempt', 'shocking', 'aggressive', 'murder by gunshot', 'contagion', 'guns', 'soldiers', '2030s', 'animal human friendship', 'war', 'cgi-live action hybrid', 'violence against animals', 'war horse', 'intense', 'depressing', 'bitter', 'bold', 'powerful', 'horse riding']",en,13.5835,"['TSG Entertainment', 'Chernin Entertainment', 'Ingenious Media', '20th Century Fox']","['United Kingdom', 'United States of America']",2014,710644566,Dawn of the Planet of the Apes,2014-06-26
0,15,0.0,"['prison', 'infidelity', 'identity', 'poison', 'detective', 'morgue', 'femme fatale', 'love', 'revenge', 'murder', 'missing person']",es,2.2694,"['Rodar y Rodar', 'Canal+ España', 'TV3', 'Atresmedia', 'DeAPlaneta']",['Spain'],2012,0,El cuerpo,2012-10-04
1100000,R,9148519.0,"['martial arts', 'crime boss', 'tenement', 'high rise', 'monitor', 'tower block', 'jakarta indonesia', 'swat', 'aggressive', 'powerful']",id,6.2847,"['Celluloid Dreams', 'PT. Merantau Films', 'XYZ Films', 'Sony Pictures Classics']","['Indonesia', 'France', 'United States of America']",2011,9148519,Serbuan maut,2011-09-08
7000000,R,55078146.0,"['friendship', 'street gang', 'ambush', 'human trafficking', 'arrest', 'shootout', 'los angeles, california', 'brutality', 'gang member', 'rookie cop', 'u.s. marine', 'pregnant wife', 'bullet proof vest', 'medal of valor', 'police sergeant', 'felon', 'golden gun', 'video camera', 'appreciative']",en,6.003,"['5150 Action', 'Exclusive Media', 'Hedge Fund Film Partners', 'Crave Films', 'Knightsbridge Entertainment', 'Le Grisbi Productions', 'Emmett/Furla Films']",['United States of America'],2012,55078146,End of Watch,2012-09-08
23000000,G,149660003.0,"['based on novel or book', 'cat', 'forest', ""based on children's book"", 'little people', 'dollhouse', 'nostalgic', 'anime']",ja,7.7939,"['Studio Ghibli', 'Hakuhodo DY Media Partners', 'Mitsubishi Shoji', 'dentsu', 'TOHO', 'Nippon Television Network Corporation', 'Wild Bunch', 'The Walt Disney Company (Japan)']","['France', 'Japan', 'United States of America']",2010,149660003,Kari-gurashi no Arietti,2010-07-16
36000000,R,436388866.0,"['concert', 'country music', 'waitress', 'pop star', 'self-destruction', 'talent', 'addiction', 'death of father', 'alcoholism', 'remake', 'aspiring singer', 'singer', 'fame', 'tinnitus', 'falling in love', 'insecurity', 'alcoholic', 'death of mother', 'aspiration', 'death of parent', 'showbiz', 'emotional vulnerability', 'hearing impaired', 'brother brother relationship', 'dramatic', 'romantic', 'admiring']",en,7.1595,"['Warner Bros. Pictures', 'Live Nation Productions', 'Metro-Goldwyn-Mayer', 'Peters Entertainment', 'Gerber Pictures', 'Joint Effort']",['United States of America'],2018,436388866,A Star Is Born,2018-08-31
38000000,PG-13,252300000.0,"['bounty hunter', 'based on novel or book', 'father murder', 'loss of loved one', 'texas ranger', 'arkansas', 'alcoholism', 'betrayal', 'eye patch']",en,5.4426,"['Paramount Pictures', 'Scott Rudin Productions', 'Mike Zoss Productions', 'Skydance Media']",['United States of America'],2010,252300000,True Grit,2010-12-14
15000000,R,13004198.0,"['friendship', 'africa', 'refugee camp', 'knife', 'bullying', 'sudan', 'bully', 'hospital', 'divorce', 'woman director', 'homemade explosive', 'father son relationship']",da,1.2872,['Zentropa Entertainments'],"['Denmark', 'Sweden']",2010,13004198,Hævnen,2010-08-26
69000000,PG,543284256.0,"['moon', 'parent child relationship', 'orphanage', 'villain', 'adoptive father', ""life's dream"", 'rivalry', 'ballet', 'stealing', 'little girl', 'orphan', 'tomboy', 'intelligent', 'evil doctor', 'duringcreditsstinger', 'supervillain', 'illumination', 'joyful']",en,13.0952,"['Illumination', 'Universal Pictures']",['United States of America'],2010,543284256,Despicable Me,2010-06-07
8000000,R,39187783.0,"['friendship', 'parent child relationship', 'therapist', 'painter', 'cancer', 'psychologist', 'hospital', 'best friend', 'doctor', 'patient', 'doctor patient relationship', 'vomiting', 'chemotherapy']",en,2.8257,"['Mandate Pictures', 'Point Grey Pictures']",['United States of America'],2011,39187783,50/50,2011-09-12
28000000,R,96188903.0,"['hero', 'secret identity', 'crime fighter', 'superhero', 'dark comedy', 'comic book', 'based on comic', 'murder', 'mafia', 'family', 'realism', 'mist', 'adventurer', 'rookie', 'young heroes', 'aggressive', 'young adult', 'criminal heroes', 'heroes', 'pretending to be gay', 'intense', 'powerful']",en,7.4498,"['Marv', 'Plan B Entertainment', 'Mandate Pictures', 'Lionsgate']","['United Kingdom', 'United States of America']",2010,96188903,Kick-Ass,2010-03-12
5700000,18,19300483.0,"['suicide', 'husband wife relationship', 'based on novel or book', 'pregnancy', 'prison cell', 'penitentiary', 'prison guard', 'flashback', 'jail', 'eta terrorist group', 'walkie talkie', 'prison riot', 'surveillance camera', 'wrist slitting', 'gagged', 'violence']",es,2.6136,"['Vaca Films', 'La Fabrique 2', 'Morena Films', 'Sofica Soficinéma 4', 'Canal+', 'Telecinco Cinema']","['France', 'Spain']",2009,19300483,Celda 211,2009-09-04
50000000,PG-13,110206216.0,"['underdog', 'california', 'sports', 'baseball', 'based on true story', 'oakland, california', 'job transfer', 'oakland athletics', 'talent manager', 'statistics', '2000s', 'major league baseball (mlb)']",en,6.0312,"['Scott Rudin Productions', 'Michael De Luca Productions', 'Rachael Horovitz Productions', 'Columbia Pictures']",['United States of America'],2011,110206216,Moneyball,2011-09-23
13000000,R,33750478.0,"['mask', 'based on novel or book', 'madrid, spain', 'isolation', 'obsession', 'face transplant', 'plastic surgery', 'half-brother', 'sex change', 'revenge', 'dress', 'plastic surgeon', 'skin', 'nonlinear timeline', 'locked up', 'captivity']",es,9.5936,['El Deseo'],['Spain'],2011,33750478,La piel que habito,2011-05-19
23600000,R,102391540.0,"['washington dc, usa', 'sibling relationship', 'circus', 'post-apocalyptic future', 'gore', 'parody', 'road trip', 'zombie', 'survival horror', 'amusement park', 'twinkie', 'body count', 'zombification', 'disposing of a dead body', 'loner', 'aftercreditsstinger', 'zombie apocalypse', 'satirical', 'fear of clowns', 'absurd', 'dramatic', 'hilarious', 'enthusiastic', 'exhilarated', 'foreboding', 'frightened', 'sarcastic']",en,10.132,"['Columbia Pictures', 'Relativity Media', 'Pariah']",['United States of America'],2009,102391540,Zombieland,2009-10-02
7500000,15,32350637.0,"['high school', 'experiment', 'dictator', 'gymnasium', 'trainer', 'classroom', 'fascism', 'national socialism', 'violence in schools', 'training', 'education', 'squatter', 'anarchist', 'homepage', 'high school teacher', 'philosophical', 'water polo', 'autocracy']",de,3.3821,"['Rat Pack Filmproduktion', 'Medienfonds GFP', 'B.A. Produktion', 'Constantin Film', 'Celluloid Dreams']",['Germany'],2008,32350637,Die Welle,2008-03-13
90000000,PG-13,524028679.0,"['london, england', 'based on novel or book', 'detective', 'scotland yard', 'coffin', 'pentagram', 'black magic', 'arrest', 'partner', 'murder', 'serial killer', 'steampunk', 'whodunit', 'buddy', 'clue', 'observation', '19th century', 'sherlock', 'victorian era', 'mischievous', 'sherlock holmes', 'sherlock films', 'suspenseful', 'mystery', 'amused']",en,9.7195,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Silver Pictures', 'Wigram Productions']","['United States of America', 'Germany', 'United Kingdom']",2009,524028679,Sherlock Holmes,2009-12-14
29000000,PG-13,309231694.0,"['sports', 'american football', 'adoption', 'private school', 'education', 'based on true story', 'memphis, tennessee', 'duringcreditsstinger', 'christian', 'high school american football']",en,9.0729,"['Alcon Entertainment', 'Netter Productions']",['United States of America'],2009,309231694,The Blind Side,2009-09-19
4000000,PG-13,18197518.0,"['michigan', 'immigration', 'illegal immigration', 'drum', 'search for meaning', 'meaning of life', 'meaningless existence', 'college professor', 'the meaning of life', 'roommate issues', 'existential crisis']",en,1.5481,"['Overture Films', 'Participant', 'Groundswell Productions', 'Next Wednesday Productions']",['United States of America'],2007,18197518,The Visitor,2007-09-07
55000000,PG-13,168167691.0,"['sadness', 'vegetarian', 'tax collector', 'blind', 'pianist', 'organ transplant', 'blood type', 'sad story', 'admiring', 'surprise-ending']",en,4.0949,"['Escape Artists', 'Columbia Pictures', 'Relativity Media', 'Overbrook Entertainment']",['United States of America'],2008,168167691,Seven Pounds,2008-12-18
51500000,R,56106607.0,"['chauffeur', 'london, england', 'prostitute', 'jealousy', 'rape', 'tattoo', 'hitman', 'parent child relationship', 'bratva (russian mafia)', 'gangster', 'human trafficking', 'diary', 'midwife', 'murder', 'statutory rape', 'orphan', 'brutality', 'motorcycle', 'disposing of a dead body', 'bathhouse', 'empathy']",en,4.7865,"['Focus Features', 'BBC Film', 'Kudos', 'Serendipity Point Films', 'Scion Films']","['Canada', 'United Kingdom', 'United States of America']",2007,56106607,Eastern Promises,2007-09-08
70000000,PG-13,137500000.0,"['witch', 'new love', 'based on novel or book', 'kingdom', 'transformation', 'prince', 'beauty', 'wall', 'falling star', 'goat', 'royalty', 'unrequited love', 'pirate', 'fratricide', 'air pirate', 'turned into animal']",en,7.3521,"['Paramount Pictures', 'Marv', 'Vaughn Productions', 'di Bonaventura Pictures', 'Ingenious Media']","['Iceland', 'United Kingdom', 'United States of America']",2007,137500000,Stardust,2007-07-29
